Price,Close,High,Low,Open,Volume
Ticker,SPY,SPY,SPY,SPY,SPY
Date,,,,,
2017-09-19,219.4939727783203,219.58178626336064,219.16908700089311,219.52031414414108,47108100
2017-09-20,219.572998046875,219.68715289834495,218.5719859449771,219.58178743449992,59574100
2017-09-21,218.9846954345703,219.50276018727368,218.8090818538099,219.41496009612214,48211400
2017-09-22,219.02859497070312,219.19543255639465,218.6598024437067,218.68614381003096,51214000
2017-09-25,218.5807342529297,219.12515367691572,217.83437331445256,218.77391317781908,57064400
2017-09-26,218.7124481201172,219.25685412985607,218.47536246491123,219.0109924868479,54082000
2017-09-27,219.56423950195312,219.9505974313564,218.52809656414811,219.41496728349418,81001400
2017-09-28,219.8276824951172,219.90670660500024,219.19546281913534,219.2832629195191,44778800
2017-09-29,220.600341796875,220.67937928973376,219.63446049111215,219.81885004471823,85578000
2017-10-02,221.55752563476562,221.55752563476562,220.65308938308877,220.8287163979915,59023000
2017-10-03,222.0316619873047,222.05800335726752,221.47846642116798,221.5575039295152,66810200
2017-10-04,222.29507446289062,222.54093616534342,221.76822030137302,221.88237516267534,55953600
2017-10-05,223.61215209960938,223.6297040759749,222.33014770679983,222.6286920864763,63522800
2017-10-06,223.35757446289062,223.647342949613,222.90098175513987,223.16439547174235,80646000
2017-10-09,222.98870849609375,223.6472693678474,222.72528146770122,223.58581065368043,35803100
2017-10-10,223.57705688476562,223.95463881191978,223.01508538728058,223.55950490561045,43057400
2017-10-11,223.9282989501953,223.9282989501953,223.3136447141977,223.4804689080376,47674300
2017-10-12,223.5946502685547,223.9634428538667,223.35756453569016,223.61221564836737,47065100
2017-10-13,223.86679077148438,224.14778317608818,223.594587753559,224.033628336911,54800400
2017-10-16,224.16539001464844,224.35856899047826,223.75270409187593,224.0951552947636,38221700
2017-10-17,224.323486328125,224.3673930836883,223.89322156114153,224.11274194049747,31561000
2017-10-18,224.54295349121094,224.74490844078647,224.34977453128394,224.70100169562897,40888300
2017-10-19,224.60438537597656,224.63951612728752,223.33995969635575,223.76143492289603,61903800
2017-10-20,225.7634735107422,225.7898416751692,224.58686116547295,225.40348375371684,89176400
2017-10-23,224.8854217529297,226.11475719015857,224.80639764000819,226.08841581918475,63915300
2017-10-24,225.28054809570312,225.51762041234878,224.92053152803788,225.31567885269672,66935900
2017-10-25,224.16539001464844,225.06103677545406,223.03267092769963,224.94688190833867,103715300
2017-10-26,224.45513916015625,225.05222801699782,224.3322083132502,224.7800383543388,69798000
2017-10-27,226.29031372070312,226.44838871295423,224.46391649289177,225.20150153471445,85562500
2017-10-30,225.44737243652344,226.19374689647515,225.14882801192564,225.2015107458597,54285700
2017-10-31,225.79856872558594,226.05321976939624,225.50002434180288,225.82491008895175,60304800
2017-11-01,226.09715270996094,226.9225513025389,225.72837355824814,226.58011351880558,54202700
